url,price_rub,address,rooms,total_area_m2,floor,floors_total
https://krasnodar.cian.ru/sale/flat/325802049/?context=3.jw3sFcNIt6c.pbAWQI-w13hBnK6GZgYjhevGyopraH506farKMPhijcAtAl2MzIwu-874HNNTXkMLWEoyHI09xMXIQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,6951015,"Краснодар, Карасунский",2,60.66,3,18
https://krasnodar.cian.ru/sale/flat/328218481/?context=3.RFqFV1V9PPc.ofYp_Pf3yR0CXYwejccO64gGZFpzN8GJ5gjGkaWUnC9AJaM13zmO7gzRaKzfrOcFfU9KN8mZNbYB-w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7000000,"Краснодар, Западный",2,42.7,4,8
https://krasnodar.cian.ru/sale/flat/327987535/?context=3.otjq0JX7NxM.eEwfFseeeXCda3jRT1dalblLEFxT2yVK6Lxz_PtbQsPq2-bJW4dI4eOefAktXWLghFlR7J5syhiACA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7068680,"Краснодар, Прикубанский",2,57.94,2,9
https://krasnodar.cian.ru/sale/flat/323007909/?context=3.80bpt0W2a7E.CkyfTWfxgiJkq-f8ZpXRSyFm2E056vLT8WZNdki0d7DPdj0NHGIHsr8WvqqGaeGYD7-I1nQXqE4vGQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7150000,"Краснодар, Западный",3,70.0,7,9
https://krasnodar.cian.ru/sale/flat/324085759/?context=3.y9DselhZ_Og.GR-OXMed034QZv80lzrEhIeuQoMkCY0jxx3V8ZMDLa23edYOt7yLQHeYmu-vqFuyU5q-l8PBqaaPGg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7184000,"Краснодар, Центральный",1,35.92,7,8
https://krasnodar.cian.ru/sale/flat/323407601/?context=3.tN9EfvjsFFg.b5kxo4Ii6XYwMkViJ84gHesM76Egj1Jd8IvYK8it73orlmPDAI9a20eUyrNYvVz0ZMBfFReqgnDECg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7200000,"Краснодар, Центральный",3,73.2,1,5
https://krasnodar.cian.ru/sale/flat/322059644/?context=3.snbDzUA9jZs.GWvpf8SHEbl7JPrGBNeHeUwfLEYryA6rtMG_zN7RMfm2FJQJOTDSWojV7TV4J2EgJuSL3UV6AUoHmQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7200000,"Краснодар, Карасунский",1,42.0,4,18
https://krasnodar.cian.ru/sale/flat/328299301/?context=3.dYsW5MOpZtA.vrx1fNVDIPl5Vxx7naNnBrzW2igFgC-wevEWCRMKL0Sf2sUq2dBkUL375wYOFMK5Vlt4JtzuCqH10Q&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7250000,"Краснодар, Западный",3,72.0,7,10
https://krasnodar.cian.ru/sale/flat/327819279/?context=3.Wriv1Lq9-vk.sF-_ukTXZyPDaikd6m3YI8nSjamHg5NsjhV8Xmo3WkImYJ9-23AlP2Y-xCwGq__N01L6d5CwDMVk4g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7300000,"Краснодар, Прикубанский",1,63.0,2,6
https://krasnodar.cian.ru/sale/flat/317807238/?context=3.1oKaeWYKjzw.WMT2o_pIQk_1uvAfgakDrt_im4POmDQWRPJJ1l13PkdMZu7lt1T62nd-hgKhadcwvm7JfEa0sOKZaQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7316000,"Краснодар, Центральный",0,25.7,21,24
https://krasnodar.cian.ru/sale/flat/318478560/?context=3.928dm2SgEXU.M9CS4KGfB7zar9ihqP3aMF_nTjsIB3Fl3wpV-brVCjU7EIWXF3gjsvewL9-BiTG8e64DgFwf6FjICQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7324800,"Краснодар, Прикубанский",3,67.2,3,24
https://krasnodar.cian.ru/sale/flat/321810832/?context=3.HXdaSz0DUak.s0Fj1xGi9Ml2OQuNChngmiM-_JchQRAkWEbeOsU9v17r_9zp00M2uwq-rfr2l4NpGQ_wAsASsnkRMA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7387108,"Краснодар, Прикубанский",2,52.35,16,16
https://krasnodar.cian.ru/sale/flat/317234031/?context=3.5ffwxRc91gc.fPzp6RGd4vyLgVZ1Tc_rD5BYXvqdUkO6fvX9cSg0nlPH9bA5LEs6E9koX0HYgTNsb0uFYWXr8576Lw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7430060,"Краснодар, Прикубанский",3,63.5,9,24
https://krasnodar.cian.ru/sale/flat/328298441/?context=3.i-2tH9A6vqI.VOJhKF-r7_ijLBTNGWXNbC_5J5pLBlBj6lEe9p29TOp4cADyKt70-Pmrgjbev_HHsEQusFNziXcyUg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7500000,"Краснодар, Центральный",3,60.0,2,6
https://krasnodar.cian.ru/sale/flat/327836622/?context=3.gXdWBdpfXZQ.y3oGvUWKataIQSAwRDOzkp_ILZfzSztgOs9OzD75b9-5M4y7eb9lP2pGEHX2RIg81rIHNdiMg3QxZw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7605100,"Краснодар, Центральный",3,64.45,8,18
https://krasnodar.cian.ru/sale/flat/323382025/?context=3.yC-3983AtNY.LxsqySDb5r2znFxB5tw910eXUDrhr05jwWgVXOExRfuQl9xQ9I0OvxbvGc7RsKw-DLrajrody5kRXQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7613000,"Краснодар, Прикубанский",2,66.2,7,12
https://krasnodar.cian.ru/sale/flat/327682057/?context=3.BAYPfcJIxDI.-o5AbN5bGRTVn18U8XgjbTp98sAUu65glmTSn_alDfKnyUUu1SyoejK3ayMvIlPfehZozB01Vz-QVg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7800000,"Краснодар, Прикубанский",1,47.0,3,22
https://krasnodar.cian.ru/sale/flat/319014512/?context=3._ran4oD97t0.-YKH_Cse0bcbeG6Xy_zcRnKQserpUowUH9QwdTew-s42lj6AiHBVilLrA5JWrLWEcX1a1EHjwCHlVQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7829200,"Краснодар, Прикубанский",3,68.08,5,9
https://krasnodar.cian.ru/sale/flat/317807209/?context=3.6CmB1jNtNZ4.N2soHriIQARMfMdV-Ap04cRGeKN0PUCofPDWhqzakcoJzky7dClYck5H8dZ9i-Nr-GnM1MgV5BFxKA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7841800,"Краснодар, Прикубанский",2,56.08,7,16
https://krasnodar.cian.ru/sale/flat/327836766/?context=3.1KHPUQqGMm0.YrG_jxbW8SEZtyo087n-LJZr5dn-gklhOJYoE0ewcnJ8R_I9UpoQsZYEd1Cv6Kg-R-0SinE9cByscA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7865766,"Краснодар, Карасунский",3,68.22,3,12
https://krasnodar.cian.ru/sale/flat/317822528/?context=3.-_yzTlG5xGY.cNKePxy7aZJJeQcmaOJCSQXX57Ooar4v1oFypQweEuB2GIvXJ68WWbDlTO-cD7zrJOBABYaOVIJtdA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,7923600,"Краснодар, Прикубанский",3,88.04,2,17
https://krasnodar.cian.ru/sale/flat/302742449/?context=3.KGfRH9AE9js.jws5llEVhLlRxzRJGqACBNHk7xsRnc2aCPi-TAwzhrNbWgHywXJOjAmN2WcHReq4Q1iovx7b7bB2GA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8034145,"Краснодар, Прикубанский",2,56.7,12,21
https://krasnodar.cian.ru/sale/flat/309539380/?context=3.jChBjbCS6xA.HsopagmRynSNKX3h5YLmW4wSX0Q84Wl2oDuDPX4qqBBWwSSOjxjsOAgK0rixcMppL5hKZ-91yi0qAA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8041224,"Краснодар, Прикубанский",3,71.6,8,8
https://krasnodar.cian.ru/sale/flat/328271733/?context=3.mJm_zYKcN0w.1H7ldCZz3WBZe48QR2HZF0YQBPQC1Q_aEwNMn0vkqMVOZ2zF4hGqTFpNF2ZxKWzatpRt459QZUoq-g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8100000,"Краснодар, Западный",2,62.0,1,16
https://krasnodar.cian.ru/sale/flat/326934730/?context=3.vqnJlem8lMw.hxq--rSZZRq-VGJ-ZsmQX9ODRqFdD53LORdZCQYpo-dUOsuqOZpovYtHanRnI97B4Nry4lkAWQ7BtQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8250000,"Краснодар, Прикубанский",2,52.55,2,17
https://krasnodar.cian.ru/sale/flat/327287289/?context=3.EhuGOTGqSSw.KkZ3nb66-IdvKj06S_t2AhDsQs-RYpxTlDjl03KDTyifmzSNYb9svwpr4A1wVb-wCXrMOKnNXDCcGw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8267950,"Краснодар, Карасунский",2,60.35,9,21
https://krasnodar.cian.ru/sale/flat/326408650/?context=3.vRwzDJD9NEM.qiptN1HKuqRlcvrj8PdxqRDeNERwXXl_IvVZSuAfsTFuxLRsVpawqfGr6F4wpEdxy5lczzczsM6iZA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8373840,"Краснодар, Прикубанский",3,68.08,2,18
https://krasnodar.cian.ru/sale/flat/316386095/?context=3.fKStXhJ7IHU.84jOo0Ua86mb4p0Z0c-BEERIOgBEWZBDodONqNuxQel6LpP7cu6b01iHzjt1UNr8zsvyDwQQJuxCbw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8433421,"Краснодар, Прикубанский",3,80.78,2,12
https://krasnodar.cian.ru/sale/flat/327767433/?context=3.C4eB6-I8BbM.-ExfUhf2UsmHYFa7f40rjuC_hDOOLiNESLFDD3HHObswAuQ_NTFnTZ-JVnahhRatirlaqvk0AyM2ig&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8500000,"Краснодар, Центральный",1,43.0,14,24
https://krasnodar.cian.ru/sale/flat/328243224/?context=3.b3M6DdnIp_o.aHrW0CVS_Upj-ItiSxlE7jnVNk7_jLOgNAigzBA-9DVaT9xEwMtJqIPOEPmOrnuCdCRMymIUEdwrHw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8619300,"Краснодар, Центральный",1,36.6,2,18
https://krasnodar.cian.ru/sale/flat/321774301/?context=3.Z2obe8I_LKw.zrP_O-opcvvtWRSOZzkwE-SwcYpGj4R0BszhLRvrqd_coZLsf916LzS26ADTevl0JleGvNd3mVczQw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8869770,"Краснодар, Прикубанский",3,66.69,2,18
https://krasnodar.cian.ru/sale/flat/319447783/?context=3.hjehjkcW-hs.41oSB8GDHqT-Bxs1CC8GEGBhVGPNbNzr0MgpcAZvJTtd2D3K3XUx3Kw7a0JUKyk_l9_73MvcET_YDA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8947290,"Краснодар, Прикубанский",3,85.62,6,8
https://krasnodar.cian.ru/sale/flat/323381310/?context=3.IpJDSAZ-4H8.hesi2LM1QtpckdnheJGPTmeEmeA8Y1JcXF_wTrOrZlFwLMTgS-Z8tsNUgfx9U_NFzgtXvquz2uEe6w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8947710,"Краснодар, Карасунский",3,80.61,3,23
https://krasnodar.cian.ru/sale/flat/324048332/?context=3.SjN4UrZLh3w.9GPh-471mH46R8vrPahmBapCk__IseOub2Uq-CiEJrofp0Mnp5HpZG1RQOwM74gpOBiIpMzITDvlxQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8950000,"Краснодар, Прикубанский",1,45.0,13,25
https://krasnodar.cian.ru/sale/flat/326959918/?context=3.JC0YOW7LK1I.S0ludrVQhjeUQsH6TA7T5yo0v3TIGZrxWCoZPESxMhuCM4FspZBpn_ubCCPayM2dY3E1pVjpxj5Dkg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,8960000,"Краснодар, Прикубанский",2,60.2,2,17
https://krasnodar.cian.ru/sale/flat/320917154/?context=3.JjFvkr4qkiA.fkX7j1vDv_EHwk0fbm9i1YpQLvpO7FhKOWIyKwXWMBC7vt6aweF-JiASaUZM23p0a6uiinoiuRIQUg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,9700000,"Краснодар, Прикубанский",2,61.9,21,24
https://krasnodar.cian.ru/sale/flat/323381304/?context=3.3M90LB8cb5g.qUob6fr7Y3OsbWJlNZGk3WQHfBzWxpyiHj6Uo3OvoQu41iXh5rVXCOa-yuqmZIfLrRf2u70tOkYY6w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,9744000,"Краснодар, Карасунский",2,46.4,8,16
https://krasnodar.cian.ru/sale/flat/302742385/?context=3.ixtcZYapK_Q.MZp3I0Lz2ZrXLhhzHfqOgPqVXpeJ8tZ82LKXKkYz4s2Q93h23LJeAzRvAGhZ0ZeOwHX9mQWgGcOMBQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,10388267,"Краснодар, Прикубанский",3,87.4,19,21
https://krasnodar.cian.ru/sale/flat/326101972/?context=3.94MdJIZMxz4.JNsSo0tv-0CXlY3nm2zv3cQ2F5ZA8fld8F0Amx3RDbNuKE6IcLkrkZg_k_sCcJPbAcGgjwUAJvgklg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,10537725,"Краснодар, Карасунский",1,36.43,4,18
https://krasnodar.cian.ru/sale/flat/314630642/?context=3.pW0reHLWCkc.ubtDnmgpD7VLHk6pSPn515cqLoDdttkon5LImiCBYsyvmmxM6VsEbxk2ntCAGa7iSXhln1g4e7TrGA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,10870000,"Краснодар, Прикубанский",3,86.96,12,18
https://krasnodar.cian.ru/sale/flat/323391619/?context=3.OrgT3fKT8gQ.FAd_5MvWIS1HunrpjUkcnFwgkns8sQf2ilhq946AKVt7aVAlSyAB20rCUuK7VwOznGCHSYngb_5e8A&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11426170,"Краснодар, Прикубанский",2,70.97,7,9
https://krasnodar.cian.ru/sale/flat/317037772/?context=3.7edq4w7AWoU._psX5Hk6Xs1U_Nz1BLLYm8t3F22mp6wBDWC0H6dJqF2MVhWqseJSM_hQpiq9gbEpW9yzhgv8v65S1w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11564620,"Краснодар, Прикубанский",3,73.66,5,9
https://krasnodar.cian.ru/sale/flat/326150599/?context=3.-nLiBDV2Jjw.haYqij3smvjp2sxPktLnhcXQuWHdKM0-77jRaU2SZWMtqCXz7AwzKyOVCulKmdXw07lxcpwSDVF6DA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11800000,"Краснодар, Прикубанский",2,86.7,1,11
https://krasnodar.cian.ru/sale/flat/300833474/?context=3.oaptY8zN3ZQ.ZbpRDWBPCsjhUgUEmocn0Mwi6L2lPAWhupek1YhAZhm0NnNiO9Uv19hp2jk6rFwNaKkT63RBFrlp5w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11833500,"Краснодар, Центральный",2,48.3,4,24
https://krasnodar.cian.ru/sale/flat/326406862/?context=3.WUb5GtOEkb8.wTEjQUwuAhXEnP89rcZjvpvq_ePEbSXuJ2EIJgWLemqHY7wKCUX1pVrFPna9lUgZW_sdeJ7ukd2uUQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11899920,"Краснодар, Центральный",3,83.1,2,9
https://krasnodar.cian.ru/sale/flat/323381711/?context=3.ZCybA4t79N8.ECgytAekQhidTAxOY1FczqyKV3rsw7psAvXpPJKbnUc9hqQ9ZwxKMxfnHaY8PJt2_WVH_ULSKpynBQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,11907351,"Краснодар, Карасунский",2,83.21,3,21
https://krasnodar.cian.ru/sale/flat/317144556/?context=3.pkzn6TZOC60.Y0QO2pzd2qaQxAcZk5JYc5UjEARoXYnErVw_tKKEsSu580MEyLBTscvr8XnWhhcKtabMKWT0TP7xsg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12038300,"Краснодар, Западный",1,52.21,13,23
https://krasnodar.cian.ru/sale/flat/328092584/?context=3.A2zw4HxX-8E.5Q3wTx1BTIEYxmb79U-6vMxGEmh1BjPdwcPNZNOA5jgD2yimAiStfwewHJzK-dxF8SgeiOK7dYGa7g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12700000,"Краснодар, Западный",1,60.1,5,25
https://krasnodar.cian.ru/sale/flat/327957429/?context=3.L6aF1enrkN4.5oO5HDXIPrRtuIgD91l3OaOVUs1YKG6jjb66gSytQwc4r1HpDEe4F7NRYLTWRZbYGvHostbJ1p8J9g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12760000,"Краснодар, Прикубанский",3,104.5,10,17
https://krasnodar.cian.ru/sale/flat/319993243/?context=3.OkRVuGhTMR4.VMggmVgXD3VxlvRsf15_sgSuRY5iIOUXV1o32ZvP4HK6YUZo0ZziWRwoXBdV2R5cKaePKuhon76CTw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12880000,"Краснодар, Прикубанский",3,84.0,3,22
https://krasnodar.cian.ru/sale/flat/328295730/?context=3.hrMBybLR73g.TECtTsBu1QjCfhrtg5QPUmSgy-1TYt21OurRDICs5sXrexNr7Cqmnv_HGT0JluSqlNOQg5dgX1RY3A&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12900000,"Краснодар, Западный",3,82.2,6,16
https://krasnodar.cian.ru/sale/flat/323381730/?context=3.pJ_zaFYxR7w.5yU_1z9woTAQSDNO5ygRC0T45TTaM8Ll3NMZa2R0LFEd7j2uRUkclKWjFS0YYXkUlThABZq7MULxfg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,12940980,"Краснодар, Карасунский",3,91.78,3,21
https://krasnodar.cian.ru/sale/flat/328016666/?context=3.F-OGosxhMvg.SKE8o67z9oHTBp8RvBlmNNvBmvTLSN1PdKdb0rWYJdy7OCvhhlDreI8GTqGOMW1n-323PeR_yxwkpw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,13200000,"Краснодар, Западный",3,97.4,5,12
https://krasnodar.cian.ru/sale/flat/324480999/?context=3.7aX2dEb6x5M.HFN2nkWQZpvP7bpcynKnUU9GUgRCqiHlE29Jm5Z2ARjopFGqPEZiLCByOJ4kSlMlWy_RsQ-4Xh3t-w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,13400000,"Краснодар, Прикубанский",3,120.0,2,16
https://krasnodar.cian.ru/sale/flat/323391565/?context=3.c5Aw2BqPgTk.A2DgPS1OGQdMaAlWfmb7IgCEhsEXyn4-mbzuqtX7JP6nae9K1nCnNIJXQOXO3eywhBKuSyFOs7B1dg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,13564250,"Краснодар, Прикубанский",3,84.25,5,18
https://krasnodar.cian.ru/sale/flat/326106352/?context=3.HhfaIK-CFVA.tOlZW3Jap0oqCwVReelrRrSgJcTIDdOpC8HYCm5YUqk5aHWicf1qTXkwmZ6wrLisMBzGn_rzjCviXA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,14514500,"Краснодар, Карасунский",4,100.1,9,9
https://krasnodar.cian.ru/sale/flat/313166367/?context=3.s8vJezTdSK4.StyDtIwXbDu9_aGpvdLg1Zqk7Rk4OiBd5Idgj96ahxDDc9NVbM8TTY5otXxKuE-LmH-ffeiOR20vlg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,14716700,"Краснодар, Западный",2,40.1,4,19
https://krasnodar.cian.ru/sale/flat/310913841/?context=3.gkIfTwbICxQ.FkXkuHCWomlX6bvBDxLtySgQY4TP0GSr6YYIew6ydDZjzfFx_wQ2t0yEL9DHG8lEMBZibvOuESiFkg&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,16926000,"Краснодар, Западный",2,75.89,12,12
https://krasnodar.cian.ru/sale/flat/317144541/?context=3.1QbAoh_W984.mcl2VURk-dGJ6vZYyU3hXpQk2zzWVZ4ULRyUmV153Ea4st0CX1vnvhwEjV-MtrCjjR60U3kIlRKxpw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,17982750,"Краснодар, Западный",2,79.79,15,23
https://krasnodar.cian.ru/sale/flat/317144562/?context=3.yG8ruxOC-DQ.V832wHdVGD7LoxtH9FK5EeRNukjrKkZoQC9crAtqAD5bCjnTcEu1E6045GUMQ2t3Y_2zvIi-yhavnQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,18374800,"Краснодар, Западный",2,79.76,19,23
https://krasnodar.cian.ru/sale/flat/313166582/?context=3.LDzJgqkHYUA.Fyadzb33jF41EInWqL7GhfWVBvAAPWzFUCsni_dw-nFp2lnxu58m0hmq8xy-Y8bpcJL1lJnzb1RN8w&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,22178534,"Краснодар, Западный",3,68.4,7,19
https://krasnodar.cian.ru/sale/flat/328074356/?context=3.7Aybz3B85Nw.2gMBiXNqW1IZ72rzdtD-nMp_7-vrpE1f-2Y2YVzsrFS8NCniUguncmqhulM0Fwth_c96oUGZfitIRA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,23000000,"Краснодар, Западный",3,100.7,4,4
https://krasnodar.cian.ru/sale/flat/319749453/?context=3.qyugZyI6_9s.EyplM6Xo8Kit-iJv7Q1Nhy2rBkYFfwjA0EDtPHs7uleZkF0v5nAhm_1oyiFc0l2bKGiG6gKfhpITrQ&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,25900000,"Краснодар, Западный",3,80.0,7,24
https://krasnodar.cian.ru/sale/flat/325196291/?context=3.PG1nsAlrlt8.HPEKV7k2vJG1o5GXKZ56oCmUpDXn4OkiTLq6NMJPZEVwzmqflytpCIVyBZ72IDeejsCpP1WViSqYOw&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,26000000,"Краснодар, Центральный",3,134.0,4,11
https://krasnodar.cian.ru/sale/flat/277574279/?context=3.skIwMtch64E.CzchTAQMvdYaAS7ODOjyqXvuWjKgL5ANtVlqWNntaqUHnM6xNlZrOJjLpFwjusOLgYRipo2okyNT4g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,49000000,"Краснодар, Западный",4,230.0,10,16
https://krasnodar.cian.ru/sale/flat/328302500/?context=3.diEZBZKJ0Rg.KDhQaJ4sWD4vVHx7UiIvA-TyZKgzD0GEC3VND9k65dTP3Cs5VRHP1x14B9yPYHSdxfVMT6qjttM83g&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,49000000,"Краснодар, Западный",4,145.0,16,25
https://krasnodar.cian.ru/sale/flat/326480058/?context=3.RBufDvvxr24.fCWHCJnTukUUFA3yWPb2ztr_VAY2sLohWAKdKGQ4mWzIvDQ2K-nh4M3yD0Sr6Ka232lnqhpofRw-eA&mlSearchSessionGuid=139237a11829fed231f7bdc7870a78d2,82245800,"Краснодар, Прикубанский",5,179.89,17,25
